title,url,date
"ESG Weekly Update – May 2, 2024",https://www.oklahomarural.online/_files/ugd/283c8e_ea08d46831cd42798bd4c400bce0140e.pdf,2024-05-02
Arbitration Agreements with Russian Parties—Growing Risks for Foreign Litigants,https://www.debevoise.com/insights/publications/2024/05/arbitration-agreements-with-russian-parties,2024-05-01
Private Equity International: Private Markets’ Most Undercapitalised Asset Class,https://www.debevoise.com/-/media/files/pdf/secondaries_roundtable_24.pdf?rev=cf2340c0ef5043a787426787b3971569&hash=FA0A8D6F76A846CD22C6251537F546AB,2024-05-01
FCPA Update April 2024,https://www.debevoise.com/insights/publications/2024/04/fcpa-update-april-2024,2024-05-01
Chambers Global Practice Guides: Debt Finance 2024 – Trends and Developments,https://www.debevoise.com/insights/publications/2024/04/chambers-global-practice-guides,2024-04-01
Daily Jus: The United Kingdom’s Accession to the CPTPP: Examining Key Provisions and ISDS Impact,https://www.debevoise.com/insights/publications/2024/04/daily-jus-the-united-kingdoms-accession-to-the,2024-04-30
Law360: Compliance Strategies To Mitigate 3 New Areas Of AI Risk,https://www.debevoise.com/insights/publications/2024/04/law360-ai-risk,2024-04-29
New National Security Law Represents Significant Sanctions Expansion,https://www.debevoise.com/insights/publications/2024/04/new-national-security-law-represents-significant,2024-04-29
Treasury Proposes Rule to Enhance CFIUS Review & Enforcement,https://www.debevoise.com/insights/publications/2024/04/treasury-proposes-rule-to-enhance-cfius-review,2024-04-29
Treasury’s Report on AI (Part 1) – Governance and Risk Management,https://home.treasury.gov/system/files/136/Managing-Artificial-Intelligence-Specific-Cybersecurity-Risks-In-The-Financial-Services-Sector.pdf,2024-04-29
Lexology Panoramic: Competition Compliance in Germany,https://www.debevoise.com/insights/publications/2024/04/lexology-panoramic,2024-04-25
Preparing for AI Whistleblowers,https://www.debevoise.com/-/media/files/insights/publications/2023/11/secs-division-of-enforcement-year.pdf?rev=74b2a47449c944549c450e4ab4f6b2c0&hash=19B06E91FE5D8381FEE173A408EEF602,2024-04-25
Climate Change Litigation: The European Court of Human Rights Finds Violation of Convention Rights,https://www.debevoise.com/insights/publications/2024/04/climate-change-litigation-the-european-court,2024-04-24
The Global Legal Post: Uncertainty Follows SEC Stay of Contested Climate Disclosure Rule,https://www.debevoise.com/insights/publications/2024/04/the-global-legal-uncertainty-follows,2024-04-24
"ESG Weekly Update – April 24, 2024",https://selectcommitteeontheccp.house.gov/sites/evo-subsites/selectcommitteeontheccp.house.gov/files/evo-media-document/SCC%20Letter%20-%20State%20Department%204-16.pdf,2024-04-24
FTC Issues Final Noncompete Rule,https://www.ftc.gov/system/files/ftc_gov/pdf/noncompete-rule.pdf,2024-04-24
The Drawdown: Comment - Impact assessment,https://www.debevoise.com/insights/publications/2024/04/drawdown-comment,2024-04-23
Law360: What Cos. Are Reporting Under New SEC Cybersecurity Rule,https://www.debevoise.com/insights/publications/2024/04/law360-what-cos-rule,2024-04-22
"ESG Weekly Update – April 18, 2024",https://www.ici.org/system/files/2024-04/24-cl-joint-sec-enhanced-esg-disclosures-supplemental.pdf,2024-04-18
Treasury Releases Proposed Regulations on 1% Tax on Stock Buybacks,https://www.debevoise.com/insights/publications/2024/04/treasury-releases-proposed-regulations-on-1,2024-04-18
Debevoise Data Blog: Mitigating AI Risks for Customer Service Chatbots,https://www.debevoise.com/insights/publications/2024/04/debevoise-data-blog-mitigating,2024-04-16
Secondaries Investor Podcast: SI Decade - From Financial Crisis to Secondaries Sales,https://www.debevoise.com/insights/publications/2024/04/secondaries-investor-podcast,2024-04-15
The Legal 500 M&A Comparative Legal Guide – Hong Kong,https://www.debevoise.com/-/media/files/pdf/the-legal-500-ma-comparative-legal-guide.pdf?rev=a2ecccdc9a674347bf145ab30995d7a6&hash=023E0ED6A68910ABE5209ED855207491,2024-04-15
Debevoise National Security Update: Increased UFLPA Enforcement,https://www.debevoise.com/insights/publications/2024/04/debevoise-national-security-update-increased-uflpa,2024-04-12
MarketCheck – Spring 2024,https://www.debevoise.com/insights/publications/2024/04/marketcheck-spring-2024,2024-04-01
Supreme Court Holds That “Pure Omissions” Are Not Actionable Under Rule 10b-5(b),https://www.debevoise.com/insights/publications/2024/04/supreme-court-holds-that-pure-omissions-are-not,2024-04-12
Insider Trading & Disclosure Update - Special Issue,https://www.debevoise.com/insights/publications/2024/04/insider-trading-disclosure-update-special-issue,2024-04-01
U.S. Government Addresses Responsible Business Conduct,https://www.usip.org/sites/default/files/US-NAP-June-2016.pdf,2024-04-10
Tougher Banking Agency Examination Guidelines—The Less Publicized Ramification of the 2023 Bank Failures,https://www.debevoise.com/insights/publications/2024/04/tougher-banking-agency-examination-guidelines,2024-04-09
U.S. Department of Labor Finalizes Tighter Standards for “QPAMs”,https://www.debevoise.com/insights/publications/2024/04/us-department-of-labor-finalizes-tighter-standards,2024-04-09
"Harvard Forum on Corporate Governance: Corporate Transparency Act Ruled Unconstitutional, but Scope of Judgment Is Limited",https://www.debevoise.com/insights/publications/2024/04/harvard-forum-on-corporate-governance,2024-04-07
Delaware Supreme Court Holds Entire Fairness Applicable to All Conflicted Controller Transactions,https://www.debevoise.com/insights/publications/2024/04/delaware-supreme-court-holds-entire-fairness,2024-04-05
The Increasing Risks of AI Washing and Securities Fraud Class Actions,https://www.debevoise.com/insights/publications/2024/04/the-increasing-risks-of-ai-washing-and-securities,2024-04-04
"ESG Weekly Update – April 3, 2024",https://assets.law360news.com/1817000/1817926/letter.pdf,2024-04-03
Private Funds CFO: Debevoise on preparing for cybersecurity rules,https://www.debevoise.com/insights/publications/2024/04/private-funds-cfo,2024-04-02
FCPA Update March 2024,https://www.debevoise.com/insights/publications/2024/03/fcpa-update-march-2024,2024-04-01
NAIC 2024 Spring National Meeting Highlights,https://www.debevoise.com/insights/publications/2024/03/naic-2024-spring-national-meeting-highlights,2024-03-29
100 Days of Cybersecurity Incident Reporting on Form 8-K: Lessons Learned,https://www.debevoisedatablog.com/wp-content/uploads/sites/2/2024/03/8-K-Item-1-05-%E2%80%93-Material-Cybersecurity-Incidents-Tracker-3.20.1.pdf,2024-03-28
Complying with New York’s Recently Adopted Employee Privacy Law,https://www.debevoise.com/insights/publications/2024/03/complying-with-new-yorks-recently-adopted,2024-03-28
"ESG Weekly Update – March 27, 2024",https://www.judiciary.uk/wp-content/uploads/2024/03/AG-Ref-1-of-2023-judgment.pdf,2024-03-27
The FDIC’s Proposed Bank Merger Guidance: Proposing a Perilous Path for Large Bank (and Nonbank) Merger Transactions,https://www.debevoise.com/insights/publications/2024/03/the-fdic-proposed-bank-merger-guidance,2024-03-27
Elgar Encyclopedia of International Economic Law - Second Edition: Umbrella Clauses,https://www.debevoise.com/insights/publications/2024/03/encyclopedia-of-international-economic,2024-03-25
NYU Compliance & Enforcement: NIST Releases Most Significant Update to Cybersecurity Framework Since 2014,https://www.debevoise.com/insights/publications/2024/03/nyu-compliance-nist-releases,2024-03-25
"ESG Weekly Update – March 21, 2024",https://www.debevoise.com/insights/publications/2024/03/21-esg-weekly-update,2024-03-21
"A Guide to US, UK and EU Sanctions and Export Controls on Russia and Belarus",https://www.debevoise.com/insights/publications/2023/06/a-guide-to-us-uk-and-eu-sanctions-and,2024-03-20
AI Enforcement Starts with Washing: The SEC Charges its First AI Fraud Cases,https://www.debevoise.com/insights/publications/2024/03/ai-enforcement-starts-with-washing-the-sec-charges,2024-03-19
U.S. Acts to Limit Export of Sensitive Personal Data,https://www.govinfo.gov/content/pkg/FR-2024-03-05/pdf/2024-04594.pdf,2024-03-19
Fifth Circuit Stays SEC’s Climate Disclosure Rule,https://www.debevoise.com/insights/publications/2024/03/fifth-circuit-stays-secs-climate-disclosure-rule,2024-03-18
"ESG Weekly Update – March 15, 2024",https://media.debevoise.com/email_handler.aspx?sid=blankform&redirect=https%3a%2f%2fassets.law360news.com%2f1810000%2f1810913%2fsec+climate.pdf&checksum=5158B88E,2024-03-15
Westlaw Today: Property of the Bankruptcy Estate - Broad But Not Limitless,https://www.debevoise.com/insights/publications/2023/07/westlaw-today,2024-03-14
Potential Legal Challenges to the SEC’s Climate Disclosure Rule,https://www.supremecourt.gov/opinions/22pdf/22-506_nmip.pdf,2024-03-14
UK Financial Conduct Authority Consults on Publicising Enforcement Investigations,https://www.fca.org.uk/publication/consultation/cp24-2.pdf,2024-03-12
Debevoise National Security Update: Supply Chain Security in 2024,https://www.debevoise.com/insights/publications/2024/03/debevoise-national-security-update-supply-chain,2024-03-11
Increased FCA Enforcement Targeting PE Firms Expected in 2024,https://www.debevoise.com/-/media/files/insights/publications/2021/07/2021-private-equity-midyear-review-and-outlook.pdf,2024-03-11
New York State LLC Transparency Act Amendments Signed Into Law,https://www.debevoise.com/insights/publications/2024/03/new-york-state-llc-transparency-act-amendments,2024-03-11
DOJ Announces Whistleblower Rewards Pilot Program,https://www.debevoise.com/insights/publications/2024/03/doj-announces-whistleblower-rewards-pilot-program,2024-03-08
Hong Kong SFC Fines Fund Managers for Internal Control Failures and Other Breaches,https://www.debevoise.com/insights/publications/2024/03/hong-kong-sfc-fines-fund-managers-for-internal,2024-03-08
Cities of Yes: Changing Parking Requirements and Opportunities for Development,https://www.debevoise.com/insights/publications/2024/03/cities-of-yes-changing-parking-requirements-and,2024-03-07
Court Finds That Delaware Law Does Not Preclude Derivative Standing in Bankruptcy but Reaffirms Validity of Exculpation Provisions,https://www.debevoise.com/insights/publications/2024/03/court-finds-that-delaware-law-does-not-preclude,2024-03-06
Kenya and Namibia Added to the FATF Grey List – Practical Implications for Businesses,https://www.debevoise.com/insights/publications/2024/03/kenya-and-namibia-added-to-the-fatf-grey-list,2024-03-06
"Corporate Transparency Act Ruled Unconstitutional, but Scope of Judgment Is Limited",https://www.debevoise.com/-/media/files/insights/publications/2022/10/05_fincen-finalizes-landmark-beneficial-ownership.pdf?rev=ab0f1f551c484c86b2ce665127dbb63a&hash=3BA9DB56044C8AE1EA57E114A31B802B,2024-03-05
Lexology Panoramic: Fund Finance,https://www.debevoise.com/insights/publications/2024/03/lexology-panoramic,2024-03-05
Civil Litigation Annual Review: 2023,https://www.debevoise.com/insights/publications/2024/03/civil-litigation-annual-review-2023,2024-03-04
Chambers Global Practice Guides: Chambers Insurance & Reinsurance – Hong Kong,https://www.debevoise.com/-/media/files/pdf/010hongkongsarchina.pdf?rev=471e3faa966c487c86ac1facb573d7cc&hash=C3445E9BA3E81D80792E4BCDEE77518C,2024-03-01
FCPA Update February 2024,https://www.debevoise.com/insights/publications/2024/02/fcpa-update-february-2024,2024-03-01
Stockholder Agreement Terms Invalidated in Delaware,https://www.debevoise.com/insights/publications/2024/03/stockholder-agreement-terms-invalidated,2024-03-01
"ESG Weekly Update – February 29, 2024",http://www.supremecourt.gov/DocketPDF/23/23-170/275834/20230821153824839_FINAL%20TJ%20Cert%20Petition.pdf,2024-02-29
World-Wide Sustainability Reporting – Current State of Play,https://www.debevoise.com/insights/publications/2024/02/world-wide-sustainability-reporting-current-state,2024-02-28
30 Days to Form ADV: Have You Reviewed Your AI Disclosures?,https://www.debevoise.com/insights/publications/2024/02/30-days-to-form-adv-have-you-reviewed-your-ai,2024-02-26
Hong Kong Financial Regulatory Review 2023,https://www.debevoise.com/insights/publications/2024/02/hong-kong-financial-regulatory-review-2023,2024-02-26
California Lawmakers Target Private Equity and Hedge Fund Investment in Healthcare Facilities,https://www.debevoise.com/insights/publications/2024/02/california-lawmakers-target-private-equity-and,2024-02-23
ICC Trade For Prosperity: Biodiversity – A New Frontier for Business,https://www.debevoise.com/insights/publications/2024/02/icc-trade-for-prosperity,2024-02-22
"ESG Weekly Update – February 21, 2024",https://www.fca.org.uk/publication/correspondence/culture-nfm-survey-letter-insurers-insurance-intermediaries.pdf,2024-02-21
Risk of AI Abuse by Corporate Insiders Presents Challenges for Compliance Departments,https://www.debevoise.com/-/media/files/insights/publications/2023/01/25_responding-to-malicious-corporate-deepfakes.pdf?rev=3c82b55dddf741f2800a5624eca3af8c&hash=C6199BF6AAD14823D0BE535C2611CE77,2024-02-21
EU Green Bonds Regulation,https://www.debevoise.com/insights/publications/2024/02/eu-green-bonds-regulation,2024-02-20
FinCEN Proposes Anti-Money Laundering Requirements for Certain Investment Advisers,https://www.debevoise.com/insights/publications/2024/02/fincen-proposes-antimoney-laundering-requirements,2024-02-20
SEC Expands “Dealer” Definitions to Cover Significant Liquidity Providers,https://www.debevoise.com/insights/publications/2024/02/sec-expands-dealer-definitions-to-cover,2024-02-16
Debevoise Digest: Securities Law Synopsis – February 2024,https://www.debevoise.com/insights/publications/2024/02/debevoise-digest-february-sec-synopsis,2024-02-01
DOJ Announces Initiative to Combat AI-Assisted Crime,https://www.debevoise.com/insights/publications/2024/02/doj-announces-initiative-to-combat-ai-assisted,2024-02-15
Private Equity Report: 2024 Outlook,https://www.debevoise.com/insights/publications/2024/02/private-equity-report-2024-outlook,2024-02-01
Tortious Claims for Climate Change Damage to Proceed in Common Law Courts,https://www.debevoise.com/insights/publications/2024/02/tortious-claims-for-climate-change-damage,2024-02-15
"ESG Weekly Update – February 14, 2024",https://www.debevoise.com/-/media/files/insights/publications/2023/08/10_french-vigilance-law-latest-from-the-paris.pdf?rev=aa5a98c1d7c842188fb2b260a7c90bd0&hash=094AAB318EEAA1FE095E96CB81F81F4C,2024-02-14
Bloomberg Government: M&A Diligence Gets Thorny With IP of Start-Ups: Legal Insight,https://www.debevoise.com/insights/publications/2024/02/bloomberg-government,2024-02-13
FinCEN Beneficial Ownership Information Reporting: Updated Guidance for the Private Funds Industry,https://www.debevoise.com/-/media/files/insights/publications/2022/10/05_fincen-finalizes-landmark-beneficial-ownership.pdf,2024-02-13
"ESG Weekly Update – February 8, 2024",https://advocacy.calchamber.com/wp-content/uploads/2024/01/Chamber-v.-CARB-Complaint.pdf,2024-02-08
The UK Government Publishes Amended Prospectus Regime,https://www.legislation.gov.uk/uksi/2024/105/pdfs/uksi_20240105_en.pdf,2024-02-08
Infosecurity Magazine: Resisting Hindsight Bias – A Proposed Framework for CISO Liability,https://www.debevoise.com/insights/publications/2024/02/infosecurity-magazine,2024-02-07
The Drawdown: Comment: Court controversy,https://www.debevoise.com/insights/publications/2024/02/the-drawdown,2024-02-07
New Government Shutdown Plan—No New HSRs,https://www.debevoise.com/insights/publications/2024/02/new-government-shutdown-plan-no-new-hsrs,2024-02-06
Delaware Court of Chancery Orders Rescission of Compensation Award,https://www.debevoise.com/insights/publications/2024/02/delaware-court-of-chancery-orders-rescission,2024-02-01
Practical Law – The Journal: E-Discovery in Employment Cases: Practical Issues,https://www.debevoise.com/insights/publications/2024/01/practical-law-the-journal-discovery-in-employment,2024-02-01
"ESG Weekly Update – February 1, 2024",https://www.eba.europa.eu/sites/default/files/2024-01/c94fd865-6990-4ba8-b74e-6d8ef73d8ea5/Consultation%20papaer%20on%20draft%20Guidelines%20on%20ESG%20risks%20management.pdf,2024-02-01
FCPA Update January 2024,https://www.debevoise.com/insights/publications/2024/01/fcpa-update-january-2024,2024-02-01
OCC Releases Notice of Proposed Rulemaking on Bank Mergers,https://www.debevoise.com/insights/publications/2024/02/occ-releases-notice-of-proposed-rulemaking,2024-02-01
FRC Publishes 2024 UK Corporate Governance Code,https://media.frc.org.uk/documents/UK_Corporate_Governance_Code_2024_FF6VFzi.pdf,2024-01-31
The NYDFS Plans to Impose Significant Obligations on Insurers Using AI or External Data,https://www.debevoise.com/insights/publications/2024/01/the-nydfs-plans-to-impose-significant-obligations,2024-01-30
Law360: Ex-OpenSea Staffer Case May Clarify When Info Is Property,https://www.debevoise.com/insights/publications/2024/01/law360-opensea-staffer-case-may,2024-01-29
"ESG Weekly Update – January 26, 2024",https://www.debevoise.com/insights/publications/2024/01/26-esg-weekly-update,2024-01-26
Justice “Seen” to Be Done - Hong Kong Judiciary Launches First Live Stream of Court Proceedings,https://www.debevoise.com/insights/publications/2024/01/justice-seen-to-be-done-hong-kong-judiciary-launch,2024-01-26
SEC Updates Processes for Expiring Confidential Treatment Orders,https://www.debevoise.com/insights/publications/2024/01/sec-updates-processes-for-expiring-confidential,2024-01-26
SEC Brings Whistleblower Action Over Retail Client Agreements,https://www.debevoise.com/insights/publications/2024/01/sec-brings-whistleblower-action-over-retail-client,2024-01-25
ABI Journal: When Post-Bar Date Amendment of a Proof of Claim Is Permissible,https://www.debevoise.com/insights/publications/2024/01/abi-journal,2024-01-24
Global Legal Insights - Fund Finance Laws & Regulations 2024,https://www.debevoise.com/-/media/files/pdf/pdf1_01_2024.pdf?rev=29603226631243bea407ebb5bba2b7a8&hash=C378C4E26A78DFF99B9C2AAE275BE378,2024-01-24
"FTC Announces Increases to HSR Act Thresholds and Filing Fees, and Clayton Act Section 8 Thresholds",https://www.debevoise.com/insights/publications/2024/01/ftc-announces-increases-to-hsr-act-thresholds,2024-01-24
Chambers Global Practice Guides: Anti-corruption – Hong Kong,https://www.debevoise.com/insights/publications/2024/01/global-practice-guides,2024-01-19
Chevron Under Fire: What Healthcare and Life Sciences Investors Should Know,https://www.debevoise.com/insights/publications/2024/01/chevron-under-fire-what-healthcare-and-life,2024-01-19
"ESG Weekly Update – January 19, 2024",https://www.supremecourt.gov/orders/courtorders/010824zor_cb7d.pdf,2024-01-19
Law360: Unpacking PCAOB's Sanctions Against China-Based Auditors,https://www.debevoise.com/insights/publications/2024/01/law360-unpacking,2024-01-18
Going Green: COP28 Achieves Historic Global Stocktake Agreement on Fossil Fuels,https://www.debevoise.com/insights/publications/2024/01/going-green-cop28-achieves-historic-global,2024-01-18
40 Under 40 in International Arbitration: Stabilization Clauses in an Increasingly Unstable World: Long-Term Mining Contracts as a Tool for Sustainable Development,https://www.debevoise.com/insights/publications/2024/01/40-under-40-in-international-arbitration,2024-01-17
"Annual Filing, Notice and Reporting Requirements for Private Fund Sponsors",https://www.debevoise.com/insights/publications/2024/01/annual-filing-notice-and-reporting-requirements,2024-01-16
China’s New Foreign State Immunity Law Targets Commercial Assets and Transactions,https://www.debevoise.com/insights/publications/2024/01/chinas-new-foreign-state-immunity-law-targets,2024-01-16
Debevoise & Plimpton Special Committee Report Issue 7,https://www.debevoise.com/insights/publications/2024/01/special-committee-report-issue-7,2024-01-16
NYU PCCE: Real-Time Deepfakes May Necessitate Enhancements to Wire Transfer BEC Policies,https://www.debevoise.com/insights/publications/2024/01/realtime-deepfakes-may,2024-01-16
SDNY Whistleblower Pilot Program Incentivizes Self-Disclosure and Cooperation,https://www.debevoise.com/insights/publications/2024/01/sdny-whistleblower-pilot-program-incentivizes,2024-01-16
California’s Office of Health Care Affordability Finalizes Health Care Transaction Notice Regulations,https://www.debevoise.com/insights/publications/2024/01/californias-office-of-health-care-affordability,2024-01-12
Reuters Westlaw: Retaining Employees Below the C-Suite During a Merger,https://www.debevoise.com/-/media/files/pdf/wlt_hicks.pdf?rev=db74f08c809649c7aed96220ae936217&hash=250E218325ADD4A8C39DB51AA6EFE5AE,2024-01-12
Debevoise Digest: Securities Law Synopsis – January 2024,https://media.debevoise.com/email_handler.aspx?sid=blankform&redirect=https%3a%2f%2fwww.debevoise.com%2f-%2fmedia%2ffiles%2finsights%2fpublications%2f2023%2f12%2fsec-signals-new-enforcement-interest-in-venture.pdf&checksum=5DFAD7F6,2024-01-01
"ESG Weekly Update – January 11, 2024",https://www.efrag.org/Assets/Download?assetUrl=%2Fsites%2Fwebpublishing%2FSiteAssets%2FDraft%2520EFRAG%2520IG%25201%2520MAIG%2520231222.pdf,2024-01-11
ESMA Introduces Minimum Thresholds for ESG and Sustainability-related Fund Names,https://www.esma.europa.eu/sites/default/files/2023-12/ESMA34-1592494965-554_Public_statement_on_Guidelines_on_funds__names.pdf,2024-01-11
U.S. Department of Labor Announces New Final Rule on Independent Contractors,https://www.debevoise.com/insights/publications/2024/01/us-department-of-labor-announces-new-final-rule,2024-01-11
10 Things Insurance Companies Should Be Thinking About in 2024,https://www.debevoise.com/insights/publications/2024/01/10-things-insurance-companies-should-be-thinking,2024-01-10
GIR: Beginning an Internal Investigation: The US Perspective,https://www.debevoise.com/insights/publications/2024/01/beginning-an-internal-investigation,2024-01-10
Executive Order Creates New Secondary Sanctions Risks for Non-U.S. Financial Institutions,https://www.debevoise.com/insights/publications/2024/01/executive-order-creates-new-secondary-sanctions,2024-01-10
English Courts Split Over Anti-Suit Injunctions in Foreign-Seated Arbitrations,https://www.debevoise.com/insights/publications/2024/01/english-courts-split-over-anti-suit-injunctions,2024-01-08
FinCEN Finalizes Rule on Access to New Beneficial Ownership Information Registry,https://www.debevoise.com/insights/publications/2024/01/fincen-finalizes-rule-on-access-to-new-beneficial,2024-01-08
ISS and Glass Lewis Release 2024 Proxy Advisor Guidance,https://www.glasslewis.com/wp-content/uploads/2023/11/2024-US-Benchmark-Policy-Guidelines-Glass-Lewis.pdf?hsCtaTracking=104cfc01-f8ff-4508-930b-b6f46137d7ab%7C3a769173-3e04-4693-9107-c57e17cca9f6,2024-01-08
SEC Releases Final Rule Requiring Central Clearing of U.S. Treasury Transactions,https://www.debevoise.com/insights/publications/2024/01/sec-releases-final-rule-requiring,2024-01-08
"ESG Weekly Update – January 5, 2024",https://www.icmagroup.org/assets/DRWG-Code-of-Conduct-for-ESG-Ratings-and-Data-Products-Providers-v3.pdf,2024-01-05
Insurance Industry Corporate Governance Newsletter,https://www.debevoise.com/insights/publications/2024/01/insurance-industry,2024-01-05
China’s New Civil Procedure Law On Foreign-Related Cases Comes Into Force,https://www.debevoise.com/insights/publications/2024/01/chinas-new-civil-procedure-law-on-foreignrelated,2024-01-04
Top 10 Healthcare and Life Sciences Issues to Watch in 2024,https://www.debevoise.com/insights/publications/2024/01/top-10-healthcare-and-life-sciences-issues-to,2024-01-04
2024 International Capital Markets Outlook,https://www.debevoise.com/insights/publications/2024/01/2024-international-capital-markets-outlook,2024-01-03
"Delaware Court Partially Upholds, Partially Invalidates Advance Notice Bylaws",https://www.debevoise.com/-/media/files/insights/publications/2023/08/01_2023-proxy-season-in-review.pdf,2024-01-03
FCA Publishes Near-Final Proposals for Major Reforms to the UK Listing Regime,https://www.debevoise.com/insights/publications/2024/01/fca-publishes-near-final-proposals-for-major,2024-01-02
FCPA Update December 2023,https://www.debevoise.com/insights/publications/2023/12/fcpa-update-december-2023,2024-01-02
Important Upcoming Deadline under New California Noncompete Legislation,https://www.debevoise.com/insights/publications/2024/01/important-upcoming-deadline-under-new-california,2024-01-02
Journal of International Banking & Financial Law: The rise of “hybrids” in the ever-converging PIK and Preferred Equity landscape,https://www.debevoise.com/insights/publications/2024/01/journal-of-international-banking,2024-01-01
World Trademark Review: What the future holds for AI and IP,https://www.debevoise.com/insights/publications/2023/12/world-trademark-review,2023-12-30
CLS Blue Sky Blog: Debevoise & Plimpton Discusses the EU Artificial Intelligence Act,https://www.debevoise.com/insights/publications/2023/12/cls-blue-sky-blog-debevoise-plimpton-discusses,2023-12-21
Law360: Dyson Decision Highlights Post-Brexit Forum Challenges,https://www.debevoise.com/insights/publications/2023/12/law360-dyson-decision-highlights-post,2023-12-21
"NYU PCCE: Congress Passes Foreign Extortion Prevention Act, Targeting “Demand Side” of Foreign Bribery",https://www.debevoise.com/insights/publications/2023/12/nyu-pcce-congress-passes-foreign-extortion,2023-12-21
"ESG Weekly Update – December 21, 2023",https://unfccc.int/sites/default/files/resource/cma2023_L17_adv.pdf,2023-12-21
Ending 2023 with a Bang: U.S. Antitrust Agencies Issue Tough New Merger Guidelines,https://www.debevoise.com/insights/publications/2023/12/ending-2023-with-a-bang-us-antitrust-agencies,2023-12-20
Fifth Circuit Vacates SEC Share Repurchase Rules,https://www.debevoise.com/insights/publications/2023/12/fifth-circuit-vacates-sec-share-repurchase-rules,2023-12-20
FSOC’s 2023 Annual Report and Recent Revisions to Nonbank Guidance,https://home.treasury.gov/system/files/261/FSOC2023AnnualReport.pdf,2023-12-20
Key Considerations for the 2024 Proxy Season,https://www.debevoise.com/-/media/files/insights/publications/2023/05/debevoise-model-clawback-policy.pdf,2023-12-20
"Law360: SEC, NY Cybersecurity Rules Create Complexity For Insurers",https://www.debevoise.com/insights/publications/2023/12/law360-sec--ny-cybersecurity-rules,2023-12-19
Insider Trading & Disclosure Update - Vol. 10,https://www.debevoise.com/insights/publications/2023/12/insider-trading-disclosure-update-volume-10,2023-12-01
AVCA Legal & Regulatory Bulletin: Co-Investing Alongside African Fund Managers: An Overview,https://www.avca.africa/media/jeapkahz/lr-bulletin_issue-9_december-2023_v2.pdf,2023-12-18
"SEC Cybersecurity Rules: FBI, DOJ and SEC Publish Guidance on Disclosure Delays",https://www.debevoise.com/insights/publications/2023/12/sec-cybersecurity-rules-fbi-doj-and-sec-publish,2023-12-18
"Congress Passes Foreign Extortion Prevention Act, Targeting “Demand Side” of Foreign Bribery",https://www.debevoise.com/insights/publications/2023/12/congress-passes-foreign-extortion-prevention-act,2023-12-15
NYU PCCE: Resisting Hindsight Bias: A Proposed Framework for CISO Liability,https://www.debevoise.com/insights/publications/2023/12/nyu-resisting-hindsight-bias,2023-12-15
"ESG Weekly Update – December 15, 2023",https://www.debevoise.com/insights/publications/2023/12/15-esg-weekly-update,2023-12-15
European Supervisory Authorities Publish Final Report on Revisions to SFDR Level II,https://www.esma.europa.eu/sites/default/files/2023-12/JC_2023_55_-_Final_Report_SFDR_Delegated_Regulation_amending_RTS.pdf,2023-12-15
FASB Updates Requirements for Segment Reporting Disclosures,https://www.debevoise.com/insights/publications/2023/12/fasb-updates-requirements-for-segment-reporting,2023-12-15
NAIC 2023 Fall National Meeting Highlights,https://www.debevoise.com/insights/publications/2023/12/naic-2023-fall-national-meeting-highlights,2023-12-15
